Ed Wood;['Comedy', 'Drama'];['Scott Alexander', 'Larry Karaszewski', 'Tim Burton'];Ed_Wood;./data/scraping/texts/Ed_Wood.txt
Edward Scissorhands;['Drama', 'Fantasy', 'Romance'];['Tim Burton', 'Caroline Thompson'];Edward_Scissorhands;./data/scraping/texts/Edward_Scissorhands.txt
Eight Legged Freaks;['Action', 'Comedy', 'Horror', 'Sci-Fi'];['Jesse Alexander', ' Ellory Elkayem'];Eight_Legged_Freaks;./data/scraping/texts/Eight_Legged_Freaks.txt
El Mariachi;['Action', 'Thriller', 'Crime', 'Western'];['Robert Rodriguez'];El_Mariachi;./data/scraping/texts/El_Mariachi.txt
Election;['Comedy'];['Alexander Payne', 'Jim Taylor'];Election;./data/scraping/texts/Election.txt
Elephant Man, The;['Drama'];['Christopher De Vore', 'Eric Bergren', 'David Lynch'];Elephant_Man;./data/scraping/texts/Elephant_Man.txt
Elizabeth: The Golden Age;['Drama'];['William Nicholson', 'Michael Hirst'];Elizabeth:_The_Golden_Age;./data/scraping/texts/Elizabeth:_The_Golden_Age.txt
Enemy of the State;['Drama', 'Action', 'Thriller'];['David Marconi'];Enemy_of_the_State;./data/scraping/texts/Enemy_of_the_State.txt
English Patient, The;['Drama', 'Romance'];['Anthony Minghella'];English_Patient;./data/scraping/texts/English_Patient.txt
Enough;['Drama', 'Thriller'];['Nicholas Kazan'];Enough;./data/scraping/texts/Enough.txt
Entrapment;['Action', 'Comedy', 'Crime', 'Thriller'];['Ronald Bass', 'Michael Herzberg'];Entrapment;./data/scraping/texts/Entrapment.txt
Erik the Viking;['Fantasy'];['Terry Jones'];Erik_the_Viking;./data/scraping/texts/Erik_the_Viking.txt
Erin Brockovich;['Comedy', 'Drama'];['Susannah Grant'];Erin_Brockovich;./data/scraping/texts/Erin_Brockovich.txt
Escape From L.A.;['Action', 'Adventure', 'Sci-Fi', 'Thriller'];['John Carpenter', 'Debra Hill', 'Kurt Russell'];Escape_From_L;./data/scraping/texts/Escape_From_L.txt
Escape From New York;['Action', 'Adventure', 'Sci-Fi', 'Thriller'];['John Carpenter', 'Nick Castle'];Escape_From_New_York;./data/scraping/texts/Escape_From_New_York.txt
Eternal Sunshine of the Spotless Mind;['Drama', 'Romance', 'Sci-Fi'];['Charlie Kaufman', 'Michel Gondry', 'Pierre Bismuth'];Eternal_Sunshine_of_the_Spotless_Mind;./data/scraping/texts/Eternal_Sunshine_of_the_Spotless_Mind.txt
Even Cowgirls Get the Blues;['Comedy', 'Romance', 'Drama'];['Tom Robbins', 'Gus Van Sant'];Even_Cowgirls_Get_the_Blues;./data/scraping/texts/Even_Cowgirls_Get_the_Blues.txt
Event Horizon;['Horror', 'Sci-Fi', 'Thriller'];['Philip Eisner'];Event_Horizon;./data/scraping/texts/Event_Horizon.txt
Evil Dead;['Horror', 'Fantasy', 'Comedy'];['Sam Raimi'];Evil_Dead;./data/scraping/texts/Evil_Dead.txt
Evil Dead II: Dead by Dawn;['Horror', 'Fantasy', 'Comedy', 'Action'];['Sam Raimi', 'Scott Spiegel'];Evil_Dead_II:_Dead_by_Dawn;./data/scraping/texts/Evil_Dead_II:_Dead_by_Dawn.txt
Ex Machina;['Drama', 'Mystery', 'Sci-Fi'];['Alex Garland'];Ex_Machina;./data/scraping/texts/Ex_Machina.txt
Excalibur;['Adventure', 'Drama', 'Fantasy'];['Rospo Pallenberg', 'John Boorman'];Excalibur;./data/scraping/texts/Excalibur.txt
eXistenZ;['Adventure', 'Sci-Fi', 'Thriller'];['David Cronenberg'];eXistenZ;./data/scraping/texts/eXistenZ.txt
Extract;['Comedy', 'Crime', 'Romance'];['Mike Judge'];Extract;./data/scraping/texts/Extract.txt
Fabulous Baker Boys, The;['Drama', 'Romance'];['Steven Kloves'];Fabulous_Baker_Boys;./data/scraping/texts/Fabulous_Baker_Boys.txt
Face Off;['Action', 'Crime', 'Drama', 'Thriller'];['Mike Werb', 'Michael Colleary'];Face_Off;./data/scraping/texts/Face_Off.txt
Fair Game;['Action', 'Drama', 'Thriller'];['Jez Butterworth', 'John-Henry Butterworth'];Fair_Game;./data/scraping/texts/Fair_Game.txt
Family Man, The;['Comedy', 'Romance'];['David Diamond', 'David Weissman'];Family_Man;./data/scraping/texts/Family_Man.txt
Fantastic Four;['Action', 'Adventure', 'Fantasy', 'Sci-Fi'];['Mark Frost', 'Michael France'];Fantastic_Four;./data/scraping/texts/Fantastic_Four.txt
Fantastic Mr Fox;['Animation', 'Adventure', 'Comedy', 'Family'];['Roald Dahl', 'Wes Anderson', 'Noah Baumbach'];Fantastic_Mr_Fox;./data/scraping/texts/Fantastic_Mr_Fox.txt
Fargo;['Comedy', 'Crime', 'Thriller'];['Joel Coen', 'Ethan Coen'];Fargo;./data/scraping/texts/Fargo.txt
Fast Times at Ridgemont High;['Comedy', 'Drama'];['Cameron Crowe'];Fast_Times_at_Ridgemont_High;./data/scraping/texts/Fast_Times_at_Ridgemont_High.txt
Fatal Instinct;['Comedy', 'Crime', 'Thriller'];["David O'Malley"];Fatal_Instinct;./data/scraping/texts/Fatal_Instinct.txt
Fault in Our Stars, The;['Drama', 'Romance'];['Scott Neustadter', 'Michael H. Weber'];Fault_in_Our_Stars;./data/scraping/texts/Fault_in_Our_Stars.txt
Fear and Loathing in Las Vegas;['Comedy', 'Drama', ''];['Terry Gilliam', 'Tony Grisoni'];Fear_and_Loathing_in_Las_Vegas;./data/scraping/texts/Fear_and_Loathing_in_Las_Vegas.txt
Feast;['Action', 'Comedy', 'Horror', 'Thriller'];['Patrick Melton', 'Marcus Dunston'];Feast;./data/scraping/texts/Feast.txt
Ferris Bueller's Day Off;['Comedy'];['John Hughes'];Ferris_Bueller's_Day_Off;./data/scraping/texts/Ferris_Bueller's_Day_Off.txt
Field of Dreams;['Drama', 'Family', 'Fantasy'];['Phil Alden Robinson'];Field_of_Dreams;./data/scraping/texts/Field_of_Dreams.txt
Fifth Element, The;['Action', 'Comedy', 'Drama', 'Fantasy', 'Romance', 'Sci-Fi'];['Luc Besson'];Fifth_Element;./data/scraping/texts/Fifth_Element.txt
Fight Club;['Action', 'Drama', 'Thriller'];['Jim Uhls'];Fight_Club;./data/scraping/texts/Fight_Club.txt
Fighter, The;['Drama'];['Scott Silver', 'Paul Tamasy', 'Eric Johnson'];Fighter;./data/scraping/texts/Fighter.txt
Final Destination;['Horror', 'Thriller'];['James Wong', 'Glen Morgan'];Final_Destination;./data/scraping/texts/Final_Destination.txt
Final Destination 2;['Horror', 'Thriller'];['J. Mackye Gruber', 'Eric Bress'];Final_Destination_2;./data/scraping/texts/Final_Destination_2.txt
Finding Nemo;['Adventure', 'Animation', 'Comedy', 'Family'];['Andrew Stanton'];Finding_Nemo;./data/scraping/texts/Finding_Nemo.txt
Five Easy Pieces;['Drama'];['Carole Eastman'];Five_Easy_Pieces;./data/scraping/texts/Five_Easy_Pieces.txt
Flash Gordon;['Action', 'Adventure', 'Fantasy'];['Lorenzo Semple Jr.'];Flash_Gordon;./data/scraping/texts/Flash_Gordon.txt
Fletch;['Comedy'];['Phil A. Robinson', 'Andrew Bergman'];Fletch;./data/scraping/texts/Fletch.txt
Flight;['Drama'];['John Gatins'];Flight;./data/scraping/texts/Flight.txt
Flintstones, The;['Comedy', 'Family', 'Fantasy'];['Steven E. De Souza'];Flintstones;./data/scraping/texts/Flintstones.txt
Forrest Gump;['Comedy', 'Drama'];['Eric Roth', 'Winston Groom'];Forrest_Gump;./data/scraping/texts/Forrest_Gump.txt
Four Feathers;['Adventure', 'Drama', 'War'];['Michael Chiffer', 'Hossein Amini'];Four_Feathers;./data/scraping/texts/Four_Feathers.txt
Four Rooms;['Comedy', 'Drama'];['Allison Anders', 'Quentin Tarantino', 'Robert Rodriguez', 'Alexandre Rockwell'];Four_Rooms;./data/scraping/texts/Four_Rooms.txt
Foxcatcher;['Drama'];['E. Max Frye', 'Dan Futterman'];Foxcatcher;./data/scraping/texts/Foxcatcher.txt
Fracture;['Crime', 'Drama', 'Thriller'];['Dan Pyne'];Fracture;./data/scraping/texts/Fracture.txt
Frances;['Drama'];['Eric Bergren', 'Christopher De Vore', 'Nicholas Kazan'];Frances;./data/scraping/texts/Frances.txt
Frankenstein;['Drama', 'Fantasy', 'Horror', 'Romance', 'Sci-Fi'];['Steph Lady', 'Frank Darabont'];Frankenstein;./data/scraping/texts/Frankenstein.txt
Frankenweenie;['Animation', 'Comedy', 'Family'];['John August'];Frankenweenie;./data/scraping/texts/Frankenweenie.txt
Freaked;['Comedy', 'Sci-Fi'];['Tim Burns', 'Tom Stern', 'Alex Winter'];Freaked;./data/scraping/texts/Freaked.txt
Freddy vs. Jason;['Action', 'Fantasy', 'Horror', 'Thriller'];['Peter Briggs'];Freddy_vs;./data/scraping/texts/Freddy_vs.txt
French Connection, The;['Action', 'Crime', 'Thriller'];['Ernest Tidyman'];French_Connection;./data/scraping/texts/French_Connection.txt
Frequency;['Thriller'];['Toby Emmerich'];Frequency;./data/scraping/texts/Frequency.txt
Friday the 13th;['Horror', 'Mystery', 'Thriller'];['Victor Miller'];Friday_the_13th;./data/scraping/texts/Friday_the_13th.txt
Friday the 13th Part VIII: Jason Takes Manhattan;['Horror'];['Rob Hedden'];Friday_the_13th_Part_VIII:_Jason_Takes_Manhattan;./data/scraping/texts/Friday_the_13th_Part_VIII:_Jason_Takes_Manhattan.txt
Fright Night;['Comedy', 'Horror'];['Marti Noxon'];Fright_Night;./data/scraping/texts/Fright_Night.txt
Fright Night (1985);['Comedy', 'Horror', 'Thriller'];['Tom Holland'];Fright_Night_(1985);./data/scraping/texts/Fright_Night_(1985).txt
From Dusk Till Dawn;['Action', 'Comedy', 'Horror', 'Thriller'];['Quentin Tarantino'];From_Dusk_Till_Dawn;./data/scraping/texts/From_Dusk_Till_Dawn.txt
From Here to Eternity;['Drama', 'Romance', 'War'];['Daniel Taradash'];From_Here_to_Eternity;./data/scraping/texts/From_Here_to_Eternity.txt
Frozen;['Drama', 'Thriller'];['Adam Green'];Frozen;./data/scraping/texts/Frozen.txt
Frozen (Disney);['Animation', 'Adventure', 'Comedy'];['Jennifer Lee'];Frozen_(Disney);./data/scraping/texts/Frozen_(Disney).txt
Frozen River;['Crime', 'Drama'];['Courtney Hunt'];Frozen_River;./data/scraping/texts/Frozen_River.txt
Fruitvale Station;['Drama'];['Ryan Coogler'];Fruitvale_Station;./data/scraping/texts/Fruitvale_Station.txt
Fugitive, The;['Action', 'Adventure', 'Mystery', 'Thriller'];['Jeb Stuart', 'David N. Twohy'];Fugitive;./data/scraping/texts/Fugitive.txt
Funny People;['Comedy', 'Drama'];['Judd Apatow'];Funny_People;./data/scraping/texts/Funny_People.txt
G.I. Jane;['Action', 'Drama'];['David Twohy'];G;./data/scraping/texts/G.txt
G.I. Joe: The Rise of Cobra;['Action', 'Adventure', 'Sci-Fi', 'Thriller'];['Stuart Beattie', 'John Lee Hancock', 'Brian Koppelman', 'David Levien'];G;./data/scraping/texts/G.txt
Game 6;['Comedy', 'Drama'];['Don DeLillo'];Game_6;./data/scraping/texts/Game_6.txt
Game, The;['Mystery', 'Thriller'];['John Brancato', 'Michael Ferris', 'Larry Gross', 'Andrew Kevin Walker'];Game;./data/scraping/texts/Game.txt
Gamer;['Action', 'Sci-Fi', 'Thriller'];['Mark Neveldine', 'Brian Taylor'];Gamer;./data/scraping/texts/Gamer.txt
Gandhi;['Drama'];['John Briley'];Gandhi;./data/scraping/texts/Gandhi.txt
Gang Related;['Crime', 'Drama'];['Jim Kouf'];Gang_Related;./data/scraping/texts/Gang_Related.txt
Gangs of New York;['Crime', 'Drama'];['Jay Cocks', 'Steven Zaillian', 'Kenneth Lonergan'];Gangs_of_New_York;./data/scraping/texts/Gangs_of_New_York.txt
Garden State;['Comedy', 'Drama', 'Romance'];['Zach Braff'];Garden_State;./data/scraping/texts/Garden_State.txt
Gattaca;['Drama', 'Sci-Fi', 'Thriller'];['Andrew Niccol'];Gattaca;./data/scraping/texts/Gattaca.txt
Get Carter;['Thriller', 'Action', 'Crime', 'Drama'];['Mike Hodges', 'Ted Lewis'];Get_Carter;./data/scraping/texts/Get_Carter.txt
Get Low;['Drama', 'Mystery'];['Chris Provenzano', 'Scott Seeke', 'C. Gaby Mitchell'];Get_Low;./data/scraping/texts/Get_Low.txt
Get on Up;['Drama'];['Steven Baigelman', 'Jez Butterworth', 'John-Henry Butterworth'];Get_on_Up;./data/scraping/texts/Get_on_Up.txt
Get Out;['Horror', 'Mystery', 'Thriller'];['Jordan Peele'];Get_Out;./data/scraping/texts/Get_Out.txt
Get Shorty;['Action', 'Comedy', 'Crime', 'Drama'];['Scott Frank'];Get_Shorty;./data/scraping/texts/Get_Shorty.txt
Getaway, The;['Action', 'Crime', 'Drama', 'Thriller'];['Walter Hill'];Getaway;./data/scraping/texts/Getaway.txt
Ghost;['Romance', 'Thriller', 'Drama', 'Fantasy'];['Bruce Joel Rubin'];Ghost;./data/scraping/texts/Ghost.txt
Ghost and the Darkness, The;['Action', 'Adventure', 'Drama', 'Thriller'];['William Goldman'];Ghost_and_the_Darkness;./data/scraping/texts/Ghost_and_the_Darkness.txt
Ghost Rider;['Action', 'Fantasy', 'Thriller'];['David S. Goyer'];Ghost_Rider;./data/scraping/texts/Ghost_Rider.txt
Ghost Ship;['Action', 'Adventure', 'Horror', 'Thriller', 'Sci-Fi'];['Mark Hanlon'];Ghost_Ship;./data/scraping/texts/Ghost_Ship.txt
Ghost World;['Comedy', 'Drama'];['Daniel Clowes', 'Terry Zwigoff'];Ghost_World;./data/scraping/texts/Ghost_World.txt
Ghostbusters;['Sci-Fi', 'Fantasy', 'Comedy'];['Dan Aykroyd', 'Harold Ramis'];Ghostbusters;./data/scraping/texts/Ghostbusters.txt
Ghostbusters 2;['Sci-Fi', 'Comedy', 'Action', 'Adventure'];['Dan Aykroyd', 'Harold Ramis'];Ghostbusters_2;./data/scraping/texts/Ghostbusters_2.txt
Ginger Snaps;['Drama', 'Horror', 'Thriller'];['Karen Walton'];Ginger_Snaps;./data/scraping/texts/Ginger_Snaps.txt
Girl with the Dragon Tattoo, The;['Crime', 'Drama', 'Mystery'];['Steven Zaillian'];Girl_with_the_Dragon_Tattoo;./data/scraping/texts/Girl_with_the_Dragon_Tattoo.txt
Gladiator;['Drama', 'Action'];['David Franzoni', 'John Logan'];Gladiator;./data/scraping/texts/Gladiator.txt
Glengarry Glen Gross;['Drama'];['David Mamet'];Glengarry_Glen_Gross;./data/scraping/texts/Glengarry_Glen_Gross.txt
Go;['Comedy', 'Crime'];['John August'];Go;./data/scraping/texts/Go.txt
Godfather;['Crime', 'Drama'];['Mario Puzo', 'Francis Ford Coppola'];Godfather;./data/scraping/texts/Godfather.txt
Godfather Part II;['Crime', 'Drama'];['Mario Puzo', 'Francis Ford Coppola'];Godfather_Part_II;./data/scraping/texts/Godfather_Part_II.txt
Godfather Part III, The;['Crime', 'Drama', 'Mystery'];['Mario Puzo', 'Francis Ford Coppola'];Godfather_Part_III;./data/scraping/texts/Godfather_Part_III.txt
Gods and Monsters;['Drama'];['Bill Condon'];Gods_and_Monsters;./data/scraping/texts/Gods_and_Monsters.txt
Godzilla;['Sci-Fi', 'Action', 'Thriller'];['Dean Devlin', 'Roland Emmerich'];Godzilla;./data/scraping/texts/Godzilla.txt
Gone Baby Gone;['Crime', 'Drama', 'Mystery'];['Ben Affleck', 'Aaron Stockard'];Gone_Baby_Gone;./data/scraping/texts/Gone_Baby_Gone.txt
Gone in 60 Seconds;['Action', 'Crime'];['Scott Rosenberg'];Gone_in_60_Seconds;./data/scraping/texts/Gone_in_60_Seconds.txt
Good Girl, The;['Drama', 'Comedy'];['Mike White'];Good_Girl;./data/scraping/texts/Good_Girl.txt
Good Will Hunting;['Comedy', 'Drama'];['Matt Damon', 'Ben Affleck'];Good_Will_Hunting;./data/scraping/texts/Good_Will_Hunting.txt
Gothika;['Horror', 'Thriller', 'Mystery'];['Sebastian Gutierrez'];Gothika;./data/scraping/texts/Gothika.txt
Grabbers;['Comedy', 'Horror', 'Sci-Fi'];['Kevin Lehane'];Grabbers;./data/scraping/texts/Grabbers.txt
Graduate, The;['Comedy', 'Drama', 'Romance'];['Buck Henry'];Graduate;./data/scraping/texts/Graduate.txt
Gran Torino;['Crime', 'Drama'];['Nick Schenk'];Gran_Torino;./data/scraping/texts/Gran_Torino.txt
Grand Hotel;['Drama', 'Romance'];['Bela Balazs'];Grand_Hotel;./data/scraping/texts/Grand_Hotel.txt
Grand Theft Parsons;['Drama', 'Comedy'];['Jeremy Drysdale'];Grand_Theft_Parsons;./data/scraping/texts/Grand_Theft_Parsons.txt
Grapes of Wrath, The;['Drama'];['Nunnally Johnson'];Grapes_of_Wrath;./data/scraping/texts/Grapes_of_Wrath.txt
Gravity;['Sci-Fi', 'Thriller'];['Alfonso Cuaron', 'Jonas Cuaron'];Gravity;./data/scraping/texts/Gravity.txt
Great Gatsby, The;['Drama', 'Romance'];['Baz Luhrmann', 'Craig Pearce'];Great_Gatsby;./data/scraping/texts/Great_Gatsby.txt
Green Mile, The;['Drama', 'Fantasy'];['Stephen King', 'Frank Darabont'];Green_Mile;./data/scraping/texts/Green_Mile.txt
Gremlins;['Comedy', 'Fantasy', 'Horror'];['Chris Columbus'];Gremlins;./data/scraping/texts/Gremlins.txt
Gremlins 2;['Comedy', 'Fantasy', 'Horror', 'Sci-Fi'];['Charlie Haas'];Gremlins_2;./data/scraping/texts/Gremlins_2.txt
Grifters, The;['Crime', 'Drama'];['Donald E. Westlake'];Grifters;./data/scraping/texts/Grifters.txt
Grosse Point Blank;['Crime', 'Comedy', 'Romance', 'Thriller'];['Tom Jankiewicz', ' D.V. deVincentis', ' S.K. Boatman', 'John Cusack'];Grosse_Point_Blank;./data/scraping/texts/Grosse_Point_Blank.txt
Groundhog Day;['Comedy', 'Fantasy', 'Romance'];['Danny Rubin'];Groundhog_Day;./data/scraping/texts/Groundhog_Day.txt
Grudge, The;['Horror', 'Mystery', 'Thriller'];['Stephen Susco'];Grudge;./data/scraping/texts/Grudge.txt
Guardians of the Galaxy Vol 2;['Action', 'Adventure', 'Comedy'];['James Gunn'];Guardians_of_the_Galaxy_Vol_2;./data/scraping/texts/Guardians_of_the_Galaxy_Vol_2.txt
Hackers;['Action', 'Crime', 'Drama', 'Thriller'];['Rafael Moreu'];Hackers;./data/scraping/texts/Hackers.txt
Hall Pass;['Comedy', 'Romance'];['Peter Farrelly', 'Bobby Farrelly', 'Kevin Barnett', 'Pete Jones'];Hall_Pass;./data/scraping/texts/Hall_Pass.txt
Halloween;['Horror', 'Thriller'];['Jeff Fradley', 'Danny McBride', 'David Gordon Green'];Halloween;./data/scraping/texts/Halloween.txt
Halloween: The Curse of Michael Myers;['Horror', 'Thriller'];['Daniel Farrands'];Halloween:_The_Curse_of_Michael_Myers;./data/scraping/texts/Halloween:_The_Curse_of_Michael_Myers.txt
Hancock;['Action', 'Comedy', 'Crime', 'Drama', 'Fantasy', 'Thriller'];['Vincent Ngo', 'Vince Gilligan'];Hancock;./data/scraping/texts/Hancock.txt
Hangover, The;['Comedy', 'Crime', 'Mystery', 'Thriller'];['Jon Lucas', 'Scott Moore'];Hangover;./data/scraping/texts/Hangover.txt
Hanna;['Action', 'Crime', 'Mystery'];['Seth Lochead'];Hanna;./data/scraping/texts/Hanna.txt
Hannah and Her Sisters;['Comedy', 'Drama', 'Romance'];['Woody Allen'];Hannah_and_Her_Sisters;./data/scraping/texts/Hannah_and_Her_Sisters.txt
Hannibal;['Horror', 'Thriller'];['Steven Zaillian'];Hannibal;./data/scraping/texts/Hannibal.txt
Happy Birthday, Wanda June;['Comedy'];['Kurt Vonnegut Jr.'];Happy_Birthday;./data/scraping/texts/Happy_Birthday.txt
Happy Feet;['Animation', 'Comedy', 'Family'];['George Miller', 'John Collee'];Happy_Feet;./data/scraping/texts/Happy_Feet.txt
Hard Rain;['Action', 'Crime', 'Thriller', 'Drama'];['Graham Yost'];Hard_Rain;./data/scraping/texts/Hard_Rain.txt
Hard to Kill;['Action', 'Romance'];['Steven Pressfield', 'Ronald Shusett', 'Steven Seagal'];Hard_to_Kill;./data/scraping/texts/Hard_to_Kill.txt
Harold and Kumar Go to White Castle;['Adventure', 'Comedy'];['Jon Hurwitz', 'Hayden Schlossberg'];Harold_and_Kumar_Go_to_White_Castle;./data/scraping/texts/Harold_and_Kumar_Go_to_White_Castle.txt
Haunting, The;['Horror', 'Mystery', 'Thriller'];['David Self', 'Michael Tolkin'];Haunting;./data/scraping/texts/Haunting.txt
He's Just Not That Into You;['Comedy', 'Drama', 'Romance'];['Abby Kohn', 'Marc Silverstein'];He's_Just_Not_That_Into_You;./data/scraping/texts/He's_Just_Not_That_Into_You.txt
Heat;['Action', 'Crime', 'Drama', 'Thriller'];['Michael Mann'];Heat;./data/scraping/texts/Heat.txt
Heathers;['Comedy'];['Daniel Waters'];Heathers;./data/scraping/texts/Heathers.txt
Heavenly Creatures;['Drama', 'Romance', 'Crime', 'Fantasy', 'Thriller', 'Horror'];['Fran Walsh', 'Peter Jackson'];Heavenly_Creatures;./data/scraping/texts/Heavenly_Creatures.txt
Heavy Metal;['Action', 'Adventure', 'Animation', 'Fantasy', 'Horror', 'Sci-Fi'];['Dan Goldberg', 'Len Blum'];Heavy_Metal;./data/scraping/texts/Heavy_Metal.txt
Hebrew Hammer, The;['Comedy'];['Jonathan Kesselman'];Hebrew_Hammer;./data/scraping/texts/Hebrew_Hammer.txt
Heist;['Crime', 'Drama', 'Thriller'];['David Mamet'];Heist;./data/scraping/texts/Heist.txt
Hellbound: Hellraiser II;['Horror', 'Thriller'];['Peter Atkins', 'Clive Barker'];Hellbound:_Hellraiser_II;./data/scraping/texts/Hellbound:_Hellraiser_II.txt
Hellboy;['Adventure', 'Horror', 'Sci-Fi', 'Action'];['Mike Mignola', 'Guillermo del Toro', 'Peter Briggs'];Hellboy;./data/scraping/texts/Hellboy.txt
Hellboy 2: The Golden Army;['Action', 'Adventure', 'Fantasy'];['Guillermo del Toro'];Hellboy_2:_The_Golden_Army;./data/scraping/texts/Hellboy_2:_The_Golden_Army.txt
Hellraiser;['Horror'];['Clive Barker'];Hellraiser;./data/scraping/texts/Hellraiser.txt
Hellraiser 3: Hell on Earth;['Fantasy', 'Horror'];['Peter Atkins', 'Tony Randel'];Hellraiser_3:_Hell_on_Earth;./data/scraping/texts/Hellraiser_3:_Hell_on_Earth.txt
Hellraiser: Deader;['Horror', 'Mystery', 'Thriller'];['Clive Barker', 'Neal Marshall Stevens', 'Tim Day'];Hellraiser:_Deader;./data/scraping/texts/Hellraiser:_Deader.txt
Hellraiser: Hellseeker;['Horror'];['Carl Dupre', 'Clive Barker'];Hellraiser:_Hellseeker;./data/scraping/texts/Hellraiser:_Hellseeker.txt
Help, The;['Drama'];['Tate Taylor', 'Kathryn Stockett'];Help;./data/scraping/texts/Help.txt
Henry Fool;['Comedy', 'Drama'];['Hal Hartley'];Henry_Fool;./data/scraping/texts/Henry_Fool.txt
Henry's Crime;['Crime', 'Drama'];['Sacha Gervasi'];Henry's_Crime;./data/scraping/texts/Henry's_Crime.txt
Her;['Drama', 'Romance', 'Sci-Fi'];['Spike Jonze'];Her;./data/scraping/texts/Her.txt
Hesher;['Drama'];['Spencer Susser', 'David Michod'];Hesher;./data/scraping/texts/Hesher.txt
High Fidelity;['Romance', 'Comedy', 'Drama', 'Music'];['Nick Hornby', 'D.V. DeVincentis'];High_Fidelity;./data/scraping/texts/High_Fidelity.txt
Highlander;['Action', 'Fantasy'];['Gregory Widen'];Highlander;./data/scraping/texts/Highlander.txt
Highlander: Endgame;['Action', 'Adventure', 'Fantasy', 'Sci-Fi'];['Gillian Horvath', 'William N. Panzer', 'Joel Soisson'];Highlander:_Endgame;./data/scraping/texts/Highlander:_Endgame.txt
Hills Have Eyes, The;['Horror', 'Thriller'];['Alexandre Aja', 'Gregory Levasseur'];Hills_Have_Eyes;./data/scraping/texts/Hills_Have_Eyes.txt
His Girl Friday;['Comedy', 'Romance', 'Drama'];['Ben Hecht', 'Charles MacArthur'];His_Girl_Friday;./data/scraping/texts/His_Girl_Friday.txt
Hitchcock;['Drama'];['John J. McLaughlin', 'Stephen Rebello'];Hitchcock;./data/scraping/texts/Hitchcock.txt
Hitchhiker's Guide to the Galaxy, The;['Adventure', 'Comedy', 'Sci-Fi'];['Douglas Adams'];Hitchhiker's_Guide_to_the_Galaxy;./data/scraping/texts/Hitchhiker's_Guide_to_the_Galaxy.txt
Hollow Man;['Horror', 'Sci-Fi', 'Thriller'];['Gary Scott Thompson', 'Andrew W. Marlowe'];Hollow_Man;./data/scraping/texts/Hollow_Man.txt
Honeydripper;['Drama', 'Musical'];['John Sayles'];Honeydripper;./data/scraping/texts/Honeydripper.txt
Horrible Bosses;['Comedy', 'Crime'];['Michael Markowitz'];Horrible_Bosses;./data/scraping/texts/Horrible_Bosses.txt
Horse Whisperer, The;['Drama', 'Romance'];['Eric Roth'];Horse_Whisperer;./data/scraping/texts/Horse_Whisperer.txt
Hospital, The;['Comedy', 'Drama'];['Paddy Chayefsky'];Hospital;./data/scraping/texts/Hospital.txt
Hostage;['Action', 'Crime', 'Drama', 'Thriller'];['Robert Crais'];Hostage;./data/scraping/texts/Hostage.txt
Hot Tub Time Machine;['Comedy', 'Sci-Fi'];['Josh Heald'];Hot_Tub_Time_Machine;./data/scraping/texts/Hot_Tub_Time_Machine.txt
Hotel Rwanda;['Drama', 'Thriller', 'War'];['Keir Pearson', 'Terry George'];Hotel_Rwanda;./data/scraping/texts/Hotel_Rwanda.txt
House of 1000 Corpses;['Horror'];['Rob Zombie'];House_of_1000_Corpses;./data/scraping/texts/House_of_1000_Corpses.txt
How to Lose Friends & Alienate People;['Comedy', 'Romance'];['Peter Straughan'];How_to_Lose_Friends_&_Alienate_People;./data/scraping/texts/How_to_Lose_Friends_&_Alienate_People.txt
How to Train Your Dragon;['Animation', 'Adventure', 'Comedy'];['Dean DeBlois', 'Chris Sanders'];How_to_Train_Your_Dragon;./data/scraping/texts/How_to_Train_Your_Dragon.txt
How to Train Your Dragon 2;['Animation', 'Action', 'Adventure'];['Dean DeBlois', 'Cressida Cowell'];How_to_Train_Your_Dragon_2;./data/scraping/texts/How_to_Train_Your_Dragon_2.txt
Hudson Hawk;['Action', 'Adventure', 'Comedy', 'Crime'];['Steven E. De Souza', 'Daniel Waters'];Hudson_Hawk;./data/scraping/texts/Hudson_Hawk.txt
Hudsucker Proxy, The;['Comedy', 'Fantasy', 'Romance'];['Joel Coen', 'Ethan Coen', 'Sam Raimi'];Hudsucker_Proxy;./data/scraping/texts/Hudsucker_Proxy.txt
Human Nature;['Comedy'];['Charlie Kaufman'];Human_Nature;./data/scraping/texts/Human_Nature.txt
Hunt for Red October, The;['Action', 'Adventure', 'Thriller'];['Larry Ferguson', 'Tom Clancy'];Hunt_for_Red_October;./data/scraping/texts/Hunt_for_Red_October.txt
Hurt Locker, The;['Drama', 'Thriller'];['Mark Boal', 'Kathryn Bigelow'];Hurt_Locker;./data/scraping/texts/Hurt_Locker.txt
I Am Number Four;['Action', 'Sci-Fi', 'Thriller'];['Alfred Gough', 'Miles Millar'];I_Am_Number_Four;./data/scraping/texts/I_Am_Number_Four.txt
I am Sam;['Drama'];['Kristine Johnson', 'Jessie Nelson'];I_am_Sam;./data/scraping/texts/I_am_Sam.txt
I Love You Phillip Morris;['Comedy', 'Drama', 'Romance'];['Glenn Ficarra', 'John Requa'];I_Love_You_Phillip_Morris;./data/scraping/texts/I_Love_You_Phillip_Morris.txt
I Spit on Your Grave;['Crime', 'Horror', 'Thriller'];['Adam Rockoff'];I_Spit_on_Your_Grave;./data/scraping/texts/I_Spit_on_Your_Grave.txt
